#Depth	AC	GR	R025	R2M	RA2	RI	RT	RXO	SP
235.500	384.257	6.504	34.430	17.717	17.361	35.717	37.631	38.536	-14.052
235.625	385.358	6.462	35.969	19.921	19.986	35.720	38.083	35.736	-14.329
235.750	386.642	6.421	37.507	24.655	23.107	36.727	39.875	42.317	-14.560
235.875	384.463	6.388	39.046	31.349	25.971	38.690	42.362	44.167	-14.821
236.000	377.162	6.351	40.584	39.233	30.284	41.140	46.496	43.593	-15.097
236.125	369.964	6.323	42.123	43.191	36.264	44.103	50.452	49.714	-15.342
236.250	369.367	6.395	41.673	48.777	42.221	47.188	53.580	48.319	-15.591
236.375	372.585	6.444	39.373	53.655	48.959	49.503	55.689	43.193	-15.843
236.500	377.575	6.423	38.080	57.877	55.528	50.114	55.038	38.788	-15.992
236.625	382.777	6.475	37.538	62.479	62.335	48.320	50.708	49.983	-16.093
236.750	384.077	6.533	36.419	66.276	68.112	46.653	49.100	58.173	-16.155
236.875	380.294	6.557	34.648	69.174	73.630	45.012	51.376	46.754	-16.163
237.000	381.800	6.524	33.648	71.785	79.146	46.087	50.989	35.335	-16.186
237.125	383.976	6.527	34.464	74.647	80.406	48.419	44.485	23.916	-16.217
237.250	384.080	6.707	35.441	77.134	75.215	50.372	37.980	42.381	-16.240
237.375	380.766	6.679	35.894	71.231	71.419	39.613	31.476	41.619	-16.226
237.500	384.141	6.566	35.685	69.818	69.977	28.854	34.604	46.832	-16.167
237.625	388.831	6.447	36.537	72.557	73.105	31.369	43.076	46.067	-16.055
237.750	391.763	6.571	37.510	76.483	77.147	36.370	51.548	43.208	-15.889
237.875	387.571	6.714	36.859	80.504	82.482	41.370	60.020	43.588	-15.577
238.000	381.744	6.856	35.767	85.264	86.844	46.371	61.056	43.728	-15.459
238.125	380.221	7.057	32.753	89.115	91.270	50.939	53.714	32.978	-15.433
238.250	379.380	7.217	23.986	92.546	94.960	45.126	46.373	22.229	-15.429
238.375	377.661	7.360	23.458	97.463	97.227	39.313	39.031	14.594	-15.391
238.500	374.338	7.492	23.038	88.863	91.307	33.500	31.689	15.234	-15.375
238.625	368.077	7.595	22.936	82.925	73.222	27.687	24.347	14.767	-15.373
238.750	364.125	7.436	22.937	75.396	63.137	21.874	18.523	18.293	-15.992
238.875	363.062	7.300	22.887	60.402	58.213	16.759	18.076	26.296	-16.670
239.000	366.620	6.879	22.836	57.044	56.336	16.661	21.039	31.120	-17.239
239.125	372.691	6.685	24.247	55.387	57.112	18.382	24.869	34.002	-17.782
239.250	382.268	6.598	25.697	55.169	57.687	25.371	31.862	32.573	-18.280
239.375	382.139	6.533	27.146	55.311	57.705	28.135	38.720	34.109	-18.745
239.500	371.815	6.482	28.596	55.630	57.964	30.509	37.629	35.645	-19.246
239.625	366.100	6.442	30.046	56.511	58.250	32.247	38.064	34.002	-19.727
239.750	371.953	6.421	31.496	57.512	58.729	31.176	39.909	37.079	-20.230
239.875	380.075	6.420	32.946	58.512	59.800	34.001	41.778	42.376	-20.767
240.000	386.817	6.452	35.960	59.512	61.169	36.523	44.541	40.560	-21.387
240.125	388.916	6.424	37.171	60.312	62.736	38.326	49.957	39.265	-21.935
240.250	387.053	6.290	38.005	61.066	64.169	40.526	55.478	41.096	-22.624
240.375	383.644	6.201	38.731	62.216	65.047	43.279	57.244	39.768	-23.236
240.500	380.058	6.322	39.819	63.465	65.514	45.175	55.625	54.572	-23.786
240.625	381.263	6.417	40.184	64.713	65.532	44.551	53.357	46.769	-24.281
240.750	384.380	6.391	40.856	65.961	65.549	43.669	50.722	33.709	-24.722
240.875	386.545	6.329	42.370	67.230	65.438	43.241	47.488	28.208	-25.133
241.000	387.952	6.138	43.514	63.991	64.104	41.124	45.938	38.738	-25.480
241.125	388.059	6.072	44.483	60.374	64.442	39.821	47.751	50.294	-25.827
241.250	387.586	6.036	45.803	59.835	67.202	41.057	57.324	61.851	-26.145
241.375	387.060	5.957	47.332	63.018	71.735	45.358	66.897	60.226	-26.435
241.500	388.611	5.957	48.768	66.536	77.836	52.128	76.469	55.713	-26.704
241.625	389.058	6.077	49.379	71.089	83.273	56.979	86.042	56.344	-26.973
241.750	389.632	6.212	49.682	76.625	89.240	63.286	95.615	46.227	-27.278
241.875	389.971	6.277	49.908	82.497	96.152	68.412	89.537	44.519	-27.586
242.000	389.574	6.247	50.109	87.069	101.589	69.348	83.071	41.465	-27.963
242.125	388.384	6.193	50.246	92.240	101.541	63.444	76.605	39.894	-28.451
242.250	387.250	6.117	50.246	96.719	101.109	51.424	70.139	42.129	-28.904
242.375	385.577	6.113	50.246	100.446	100.979	48.542	63.673	46.513	-29.389
242.500	383.971	6.126	50.246	104.560	100.997	46.968	57.207	47.270	-29.870
242.625	384.569	6.065	50.246	108.398	99.993	45.951	61.606	47.722	-30.340
242.750	388.692	6.019	50.780	103.717	100.263	51.238	70.302	57.985	-30.774
242.875	392.512	5.944	51.801	104.717	104.816	57.078	78.999	62.841	-31.155
243.000	396.895	5.859	52.709	107.463	113.600	61.444	87.696	59.676	-31.498
243.125	400.461	5.997	55.131	111.809	124.647	65.133	96.393	60.537	-31.869
243.250	399.119	6.092	55.980	118.574	129.969	68.755	105.090	49.373	-32.255
243.375	395.840	5.999	56.158	122.301	136.562	77.163	113.786	47.677	-32.638
243.500	392.303	5.905	56.158	127.649	145.153	82.481	122.483	51.040	-32.991
243.625	389.903	5.820	56.158	132.614	148.488	79.958	115.005	51.028	-33.325
243.750	388.906	5.787	56.158	137.580	148.109	60.956	95.876	55.457	-33.639
243.875	388.899	5.902	56.158	142.978	147.763	58.698	76.746	58.605	-33.960
244.000	388.891	5.937	56.431	145.005	147.253	59.942	80.924	53.273	-34.165
244.125	388.511	6.015	56.983	142.845	146.490	63.175	90.604	58.810	-34.305
244.250	387.318	6.049	57.709	140.850	145.645	66.140	90.882	63.171	-34.401
244.375	388.646	5.982	58.812	138.877	145.646	66.836	90.700	59.975	-34.434
244.500	392.783	5.920	60.427	138.288	146.153	66.393	93.497	61.375	-34.464
244.625	395.983	5.888	62.042	140.550	149.742	67.425	105.631	61.738	-34.532
244.750	396.360	5.843	62.466	143.808	156.656	71.602	127.821	61.069	-34.575
244.875	394.805	5.817	63.177	146.294	165.428	80.085	142.273	62.474	-34.492
245.000	392.947	5.880	63.678	150.461	175.056	86.153	146.269	65.345	-34.304
245.125	392.331	5.832	63.920	155.888	185.419	89.737	148.352	60.667	-34.147
245.250	392.500	5.817	64.039	163.406	194.449	90.652	149.420	61.365	-34.028
245.375	392.648	5.937	64.039	171.467	201.610	91.778	150.288	68.341	-33.909
245.500	391.646	6.063	63.752	184.551	207.547	91.857	146.112	70.578	-33.812
245.625	389.188	6.204	63.146	192.166	211.164	90.927	140.588	69.427	-33.722
245.750	387.099	6.347	62.233	199.573	214.019	89.856	136.655	69.851	-33.641
245.875	385.813	6.356	61.264	203.494	215.242	87.606	133.564	66.922	-33.573
246.000	384.722	6.219	60.690	208.078	215.260	75.306	130.159	65.056	-33.518
246.125	384.307	6.072	60.205	213.242	214.487	72.773	125.883	63.157	-33.466
246.250	384.690	5.972	59.721	214.775	213.236	70.658	100.195	58.941	-33.415
246.375	385.871	5.941	59.236	209.415	211.672	68.959	96.831	60.991	-33.386
246.500	385.921	6.014	58.963	205.787	210.737	67.554	94.736	68.725	-33.383
246.625	384.669	6.026	58.761	205.996	214.291	68.962	95.111	76.458	-33.435
246.750	383.721	6.052	58.621	208.484	218.927	73.474	107.721	57.779	-33.632
246.875	383.714	6.097	58.621	210.971	224.055	77.213	117.897	56.800	-34.155
247.000	383.647	6.067	58.621	213.458	223.133	74.538	111.577	67.242	-34.775
247.125	383.380	5.897	58.621	216.194	222.049	71.877	105.257	66.657	-35.350
247.250	383.192	5.724	58.621	218.930	222.999	69.014	103.109	72.952	-35.826
247.375	387.540	5.639	58.621	221.654	223.614	72.683	109.796	63.414	-36.338
247.500	385.435	5.575	58.621	218.058	223.091	77.140	116.483	53.876	-36.755
247.625	381.264	5.573	58.621	216.715	218.283	78.791	111.041	51.143	-37.163
247.750	379.154	5.607	59.018	217.025	212.762	75.700	99.061	62.496	-37.422
247.875	382.867	5.582	59.575	210.527	205.099	68.528	87.081	73.849	-37.726
248.000	386.641	5.515	61.905	203.803	199.795	62.781	84.236	85.202	-37.990
248.125	390.290	5.451	64.718	194.676	199.144	66.878	88.902	89.333	-38.254
248.250	391.494	5.543	68.289	192.467	203.506	76.972	131.805	86.895	-38.555
248.375	392.140	5.491	71.491	192.228	209.453	87.066	160.301	85.442	-38.741
248.500	392.133	5.377	74.357	194.058	214.526	97.160	185.634	86.563	-38.938
248.625	392.126	5.316	76.633	199.701	220.574	107.254	210.141	89.521	-39.154
248.750	391.745	5.322	79.393	209.674	226.918	117.348	234.535	93.087	-39.289
248.875	391.113	5.359	81.815	219.648	233.260	127.442	249.649	95.674	-39.351
249.000	388.811	5.399	83.744	229.622	240.298	134.908	244.861	98.548	-39.374
249.125	386.655	5.442	84.652	239.596	248.580	135.795	240.209	102.222	-39.357
249.250	384.015	5.494	85.674	249.570	256.802	136.340	235.801	93.886	-39.214
249.375	380.316	5.567	86.207	259.544	264.452	136.294	233.528	98.305	-38.966
249.500	376.560	5.647	85.303	269.518	272.816	137.325	233.621	97.575	-38.686
249.625	373.440	5.710	83.456	279.492	281.054	138.779	234.522	101.950	-38.372
249.750	374.945	5.796	81.404	289.466	289.304	140.121	234.789	90.103	-37.975
249.875	379.173	5.870	79.631	299.439	298.209	141.650	230.566	88.693	-37.643
250.000	382.818	5.943	77.613	309.413	277.934	143.135	223.770	97.631	-31.552
250.125	385.274	6.039	75.769	319.387	286.219	140.086	218.103	107.816	-30.994
250.250	387.043	6.081	73.953	329.361	297.353	135.132	212.098	107.023	-30.423
250.375	389.439	6.250	72.136	339.335	308.563	135.643	207.602	95.276	-29.822
250.500	387.712	6.220	70.505	349.309	320.943	135.249	206.773	89.429	-29.232
250.625	377.750	6.057	68.991	359.283	339.131	135.331	204.440	85.407	-28.576
250.750	352.916	6.266	66.981	369.257	354.308	136.172	195.717	67.340	-27.854
250.875	333.903	6.566	65.348	379.231	366.990	127.189	182.267	63.665	-27.149
251.000	322.379	6.860	63.751	382.415	380.157	109.667	163.899	71.166	-26.552
251.125	320.138	6.859	61.632	373.870	391.520	91.671	134.228	68.935	-26.016
251.250	320.593	6.838	59.564	364.141	385.162	73.674	100.510	58.603	-25.491
251.375	322.424	6.891	57.546	354.413	364.708	72.155	85.288	53.034	-24.970
251.500	323.342	6.910	55.542	344.684	346.157	72.981	88.939	48.427	-24.361
251.625	320.889	6.904	54.033	334.955	331.683	74.190	93.795	54.953	-23.840
251.750	317.289	7.068	53.202	325.226	321.992	74.183	99.107	49.584	-23.382
251.875	314.897	7.063	53.012	315.497	311.534	73.205	103.263	53.035	-22.949
252.000	315.706	6.845	52.709	305.769	301.187	74.253	106.430	53.788	-22.510
252.125	326.159	6.685	52.104	296.040	293.220	76.280	94.188	44.586	-22.012
252.250	340.854	6.707	51.724	286.311	282.282	74.475	89.717	63.031	-21.506
252.375	348.468	6.679	51.724	276.582	270.861	70.421	85.699	83.840	-21.076
252.500	349.419	6.628	51.724	266.853	263.570	66.586	86.739	95.602	-20.564
252.625	345.865	6.715	51.745	257.124	256.060	72.931	93.703	77.911	-20.070
252.750	340.389	6.770	51.918	247.395	248.426	78.034	100.667	71.167	-19.578
252.875	333.278	6.788	52.091	247.718	246.385	82.688	103.767	69.236	-19.087
253.000	335.970	6.609	52.217	247.314	245.977	82.045	100.610	53.292	-18.612
253.125	340.876	6.407	52.217	246.740	246.039	79.419	97.453	45.585	-18.147
253.250	343.955	6.389	52.217	246.072	246.554	80.532	102.089	57.220	-17.696
253.375	348.377	6.551	52.217	245.197	243.477	81.390	96.808	63.314	-17.177
253.500	351.625	6.580	52.217	244.321	239.376	78.475	91.527	52.657	-16.676
253.625	356.157	6.431	52.217	243.414	236.003	76.290	91.204	42.001	-16.191
253.750	364.686	6.369	48.152	242.459	232.603	73.464	79.750	33.158	-15.722
253.875	378.795	6.466	44.734	241.504	230.090	65.043	65.080	39.041	-15.116
254.000	378.618	6.614	39.326	240.550	221.325	56.621	50.410	44.924	-14.491
254.125	371.546	6.816	35.282	239.623	214.725	48.200	45.867	41.594	-13.900
254.250	348.472	7.141	31.649	237.032	206.393	41.917	48.316	23.536	-13.292
254.375	332.647	7.179	29.139	171.509	195.270	43.786	50.766	22.624	-12.642
254.500	298.934	7.074	27.504	169.238	181.004	45.656	52.699	38.748	-11.957
254.625	273.029	7.213	26.478	166.459	173.739	47.517	46.632	38.658	-11.204
254.750	255.398	7.218	25.993	164.096	168.796	42.359	40.565	38.242	-10.495
254.875	242.317	7.254	25.482	162.460	163.662	36.152	38.312	64.801	-9.933
255.000	299.575	7.558	24.877	161.540	162.501	31.724	37.082	8.177	-9.424
255.125	335.207	7.598	18.895	159.911	152.432	23.668	27.034	10.173	-9.015
255.250	339.630	7.492	18.128	104.449	135.822	14.039	16.985	9.416	-8.701
255.375	329.248	7.612	16.922	91.265	116.384	9.888	8.581	3.740	-8.763
255.500	316.620	7.999	15.133	56.797	77.049	7.611	8.848	4.371	-8.883
255.625	308.921	8.483	11.293	45.553	43.390	7.846	8.900	4.459	-9.004
255.750	305.183	8.490	10.156	39.085	38.195	8.753	9.911	4.466	-9.222
255.875	306.189	8.405	9.820	34.739	34.071	9.482	10.702	4.472	-9.522
256.000	310.629	8.318	10.193	33.035	31.953	9.959	11.517	4.479	-9.902
256.125	320.073	8.221	10.891	33.045	30.013	10.386	12.413	4.723	-10.318
256.250	330.930	8.467	11.636	33.055	27.774	10.811	13.262	4.794	-10.648
256.375	340.290	8.324	12.135	32.764	26.353	11.253	14.143	5.693	-11.085
256.500	347.514	8.224	12.482	29.981	25.674	11.889	14.583	12.057	-11.454
256.625	354.706	8.248	12.740	26.371	25.291	12.263	14.888	18.948	-11.823
256.750	350.194	8.277	13.018	23.849	24.936	12.781	14.894	26.979	-12.152
256.875	344.749	8.328	13.432	21.970	24.640	13.260	14.757	28.555	-12.459
257.000	342.279	8.367	13.789	21.171	24.589	13.443	13.521	25.243	-12.766
257.125	342.101	8.534	14.366	21.306	26.839	13.039	12.125	37.239	-13.073
257.250	342.538	8.756	16.573	22.063	28.984	12.004	14.853	41.697	-13.358
257.375	341.621	8.735	19.757	25.421	30.364	12.073	20.600	39.731	-13.532
257.500	337.914	8.673	20.894	27.966	33.408	15.908	26.347	34.890	-13.706
257.625	335.379	8.666	21.422	31.252	34.439	20.789	32.095	18.696	-13.716
257.750	336.223	8.648	21.296	35.973	33.984	27.240	34.315	14.341	-13.713
257.875	338.982	8.600	20.924	34.705	32.329	29.192	29.306	12.176	-13.709
258.000	338.710	8.557	20.461	30.114	28.610	24.998	22.912	23.483	-13.659
258.125	329.788	8.506	19.971	25.621	26.642	16.856	16.593	20.102	-13.537
258.250	324.713	8.865	18.979	24.431	24.517	14.935	17.935	14.543	-13.414
258.375	326.387	8.767	17.908	23.650	23.454	16.108	17.488	9.100	-13.292
258.500	330.955	8.659	16.448	23.233	22.214	16.548	13.480	9.380	-13.170
258.625	333.960	8.560	14.830	21.815	20.098	14.433	10.481	10.194	-13.048
258.750	335.884	8.486	13.341	18.766	18.309	12.716	9.806	9.805	-13.156
258.875	337.752	8.457	12.327	17.950	17.262	11.229	9.862	10.020	-13.422
259.000	340.682	8.376	11.411	17.045	15.914	9.785	9.919	8.862	-13.778
259.125	349.035	8.244	10.724	16.202	14.875	9.215	9.868	7.886	-14.056
259.250	355.334	8.101	10.234	15.592	13.859	9.134	9.651	7.473	-14.022
259.375	354.343	8.005	9.570	14.849	13.710	8.939	9.303	7.060	-13.968
259.500	351.109	7.896	9.095	13.851	13.709	8.744	8.913	6.778	-13.914
259.625	344.714	7.947	8.730	13.602	14.007	8.471	8.536	7.526	-13.861
259.750	338.920	8.044	8.431	13.933	14.973	8.113	8.430	8.943	-13.807
259.875	332.612	8.053	8.138	14.685	15.951	7.689	8.636	13.468	-13.848
260.000	327.361	8.009	8.162	15.447	16.781	7.715	9.113	12.486	-13.891
260.125	322.720	8.044	8.477	18.484	17.504	8.485	10.327	9.511	-13.934
260.250	329.401	8.081	8.813	17.926	18.147	9.373	12.003	6.768	-13.992
260.375	343.596	8.011	9.210	17.163	17.103	10.323	11.437	7.428	-14.055
260.500	357.250	7.935	9.385	16.401	15.479	9.465	9.695	7.266	-14.117
260.625	364.876	7.889	9.100	15.639	13.575	8.771	8.399	7.512	-14.179
260.750	364.568	8.041	8.815	14.877	12.799	8.361	8.155	7.649	-14.242
260.875	363.753	8.254	8.491	14.115	12.515	8.102	8.112	7.656	-14.461
261.000	362.705	8.154	8.120	13.352	12.258	7.765	8.089	8.281	-14.842
261.125	362.344	8.026	7.887	12.590	11.993	7.750	8.140	9.307	-15.199
261.250	362.985	7.900	7.891	11.828	11.627	7.696	8.191	9.789	-15.537
261.375	365.572	7.816	7.891	11.066	11.036	7.614	8.300	11.520	-15.631
261.500	367.414	7.884	7.892	10.578	10.591	7.512	8.412	9.243	-15.470
261.625	358.195	8.183	7.792	10.533	10.361	7.871	8.514	7.052	-15.249
261.750	346.829	7.884	7.790	10.570	10.307	8.191	8.697	9.708	-15.012
261.875	337.453	7.932	7.790	10.608	10.366	8.285	9.051	9.446	-14.770
262.000	339.258	8.085	7.802	10.632	10.456	8.378	9.733	7.923	-14.555
262.125	350.113	8.187	7.876	10.633	10.477	8.805	9.780	7.451	-14.354
262.250	360.641	8.295	7.950	10.571	10.348	8.351	8.777	8.169	-14.171
262.375	361.912	8.426	8.028	10.487	10.141	8.096	8.483	8.433	-14.060
262.500	363.551	8.469	8.114	10.327	9.854	8.020	8.451	8.618	-14.028
262.625	363.758	8.349	8.200	10.012	9.686	7.756	8.457	9.936	-14.222
262.750	360.695	8.537	8.204	9.771	9.642	7.574	8.273	8.192	-14.733
262.875	354.801	8.551	8.168	9.862	9.697	7.419	8.117	10.637	-15.259
263.000	348.915	8.481	8.067	10.341	10.113	7.408	8.456	14.370	-15.604
263.125	342.675	8.480	7.916	11.178	10.646	7.554	10.589	13.708	-15.780
263.250	337.827	8.399	8.058	12.295	11.190	8.733	12.198	12.666	-15.906
263.375	333.978	8.380	8.335	12.782	11.649	10.256	12.277	11.872	-15.993
263.500	330.846	8.425	8.650	12.746	12.040	11.470	11.899	11.336	-15.990
263.625	327.719	8.336	9.143	12.494	12.109	11.287	11.525	10.328	-16.092
263.750	325.755	8.264	10.072	12.242	12.003	10.910	10.709	9.027	-16.213
263.875	335.112	8.329	11.037	11.840	11.783	10.544	9.820	7.794	-16.353
264.000	346.746	8.425	10.869	11.463	11.510	9.961	9.104	8.514	-16.515
264.125	354.655	8.500	10.693	11.148	11.159	9.074	9.032	9.454	-16.684
264.250	354.659	8.516	10.458	10.804	10.834	8.523	9.037	8.661	-16.991
264.375	354.432	8.439	10.224	10.449	10.337	8.270	9.023	10.760	-17.298
264.500	352.441	8.674	9.989	9.989	10.069	8.537	9.175	13.203	-17.542
264.625	350.092	8.569	9.760	10.124	10.434	9.262	10.180	14.817	-17.772
264.750	347.620	8.434	10.111	10.781	10.984	9.914	11.077	14.505	-17.960
264.875	345.009	8.293	10.739	11.557	11.545	11.167	11.942	14.008	-18.140
265.000	342.489	7.996	11.346	12.301	12.156	12.114	13.005	13.523	-18.304
265.125	341.141	8.064	12.019	13.106	12.742	12.817	13.568	14.413	-18.417
265.250	338.880	8.116	12.977	13.673	13.303	13.238	14.029	15.310	-18.564
265.375	336.552	8.051	13.607	14.346	13.923	13.422	14.357	15.021	-18.716
265.500	340.346	8.142	14.074	14.836	14.594	13.671	14.474	16.602	-18.852
265.625	337.552	8.272	14.571	15.304	15.211	13.939	14.598	21.939	-18.975
265.750	335.335	8.415	14.532	15.761	15.778	14.234	14.859	21.834	-19.097
265.875	333.501	8.564	14.490	16.217	16.248	14.527	15.341	19.672	-19.107
266.000	333.009	8.525	14.448	16.705	16.668	14.811	15.390	16.848	-18.906
266.125	333.000	8.375	14.406	17.228	16.685	15.040	14.954	16.070	-18.731
266.250	335.901	8.262	14.412	17.335	16.661	15.080	14.565	11.472	-18.587
266.375	339.222	8.268	14.732	17.052	16.608	14.621	13.976	11.050	-18.411
266.500	343.993	8.367	15.156	16.575	16.489	13.829	13.318	17.089	-18.235
266.625	347.804	8.332	15.389	15.966	16.008	13.258	12.714	17.509	-18.062
266.750	345.306	8.373	15.368	16.285	16.004	12.546	13.513	16.566	-17.904
266.875	342.081	8.317	15.346	16.874	16.737	12.361	14.813	18.343	-17.767
267.000	338.404	8.266	15.220	17.563	17.262	14.258	16.460	16.174	-17.695
267.125	340.044	8.235	15.480	18.306	17.867	16.822	16.655	12.966	-17.637
267.250	342.587	8.303	16.343	19.051	18.571	16.095	15.685	10.580	-17.581
267.375	343.938	8.323	16.559	19.782	19.316	14.907	14.950	8.312	-17.652
267.500	342.503	8.280	16.487	20.283	19.719	13.214	14.323	17.130	-18.006
267.625	341.739	8.277	16.343	20.496	19.860	12.820	14.761	17.099	-18.060
267.750	341.421	8.381	16.199	20.446	20.456	13.840	16.004	16.200	-17.850
267.875	341.882	8.538	15.980	21.057	21.115	15.803	16.564	17.104	-17.616
268.000	341.296	8.646	15.669	22.632	21.696	16.112	15.477	14.896	-17.364
268.125	336.785	8.627	15.329	20.579	22.277	15.208	14.051	11.766	-17.117
268.250	338.626	8.796	14.981	19.870	21.415	14.377	12.530	8.517	-16.870
268.375	343.660	8.924	14.661	18.854	19.192	13.241	11.019	7.512	-16.624
268.500	346.031	8.913	14.280	18.064	17.690	11.982	10.243	12.990	-16.446
268.625	342.151	8.868	13.596	17.390	17.174	10.705	10.528	17.628	-16.443
268.750	338.594	8.832	13.047	17.475	17.600	10.741	11.485	16.642	-16.555
268.875	339.736	8.777	13.707	18.246	18.349	12.196	13.672	16.167	-16.824
269.000	343.851	8.740	14.418	19.111	19.017	13.651	15.254	17.722	-17.152
269.125	339.424	8.771	14.947	20.015	19.566	14.925	15.765	17.049	-17.342
269.250	334.240	8.928	15.239	21.136	20.117	15.405	16.053	16.245	-17.371
269.375	330.807	8.819	15.500	21.567	20.598	15.127	15.609	17.485	-17.406
269.500	332.379	8.701	15.687	21.473	20.628	14.989	15.178	19.653	-17.439
269.625	331.338	8.602	15.816	21.386	20.815	14.902	15.599	17.373	-17.459
269.750	326.600	8.793	15.924	21.630	21.091	15.066	16.264	15.097	-17.457
269.875	321.762	8.712	16.017	22.073	21.404	15.306	16.160	16.353	-17.484
270.000	326.152	8.627	16.109	22.463	21.741	15.371	15.895	15.532	-17.499
270.125	332.395	8.552	16.210	22.840	22.067	15.309	15.859	16.515	-17.495
270.250	339.820	8.595	16.314	22.711	22.376	15.276	16.167	16.740	-17.513
270.375	347.627	8.599	16.322	22.359	22.313	15.364	16.317	17.194	-17.538
270.500	342.426	8.521	16.291	22.015	21.937	15.531	16.526	17.223	-17.535
270.625	335.580	8.449	16.087	21.966	21.815	15.676	16.531	16.103	-17.531
270.750	327.823	8.410	15.837	22.356	21.798	15.522	16.537	15.015	-17.525
270.875	321.101	8.343	15.533	22.640	21.797	15.130	16.451	13.697	-17.405
271.000	313.403	8.356	15.118	22.263	21.957	14.714	15.251	11.904	-17.306
271.125	313.687	8.353	14.667	21.648	21.997	14.271	14.158	10.550	-17.158
271.250	319.543	8.282	14.216	20.850	21.924	13.754	13.156	9.331	-17.077
271.375	326.422	8.436	13.673	20.047	21.641	13.040	12.085	13.614	-16.956
271.500	333.479	8.656	13.065	19.235	20.019	12.411	11.317	12.604	-16.826
271.625	330.484	8.701	12.582	18.466	18.848	11.559	11.461	10.744	-16.692
271.750	327.760	8.653	12.150	17.884	18.438	10.765	12.090	9.620	-16.572
271.875	331.769	8.583	11.795	17.293	18.300	10.454	11.344	10.668	-16.492
272.000	337.667	8.504	11.457	16.876	17.861	11.145	10.654	11.174	-16.410
272.125	343.193	8.421	11.085	16.515	17.339	11.011	10.111	9.750	-16.313
272.250	349.817	8.450	10.789	16.263	16.987	10.403	9.385	8.011	-16.250
272.375	354.360	8.462	10.564	15.948	16.497	9.768	8.949	8.319	-16.194
272.500	352.634	8.354	10.304	15.708	15.882	9.257	9.285	9.459	-16.335
272.625	348.268	8.243	10.005	15.515	15.571	8.745	10.228	10.704	-16.598
272.750	343.467	8.215	9.778	16.242	15.591	8.556	10.946	12.489	-16.609
272.875	338.819	8.211	9.652	17.606	16.007	9.160	11.674	13.716	-16.535
273.000	335.108	8.284	9.378	18.382	16.498	9.598	12.324	12.443	-16.452
273.125	332.040	8.244	9.624	18.206	17.077	10.028	12.962	12.011	-16.399
273.250	329.572	8.319	10.556	17.416	17.643	10.493	13.500	12.117	-16.289
273.375	328.673	8.569	11.715	16.675	18.185	11.129	12.994	11.146	-16.001
273.500	328.101	8.433	11.763	16.075	18.166	11.591	12.446	11.656	-15.777
273.625	328.053	8.525	11.637	15.637	16.787	11.926	11.922	11.220	-15.473
273.750	328.045	8.671	11.414	15.199	15.962	11.675	11.300	10.125	-15.228
273.875	333.663	8.647	11.185	14.777	15.180	11.197	10.679	9.074	-14.973
274.000	339.745	8.674	10.960	14.409	14.338	10.739	10.342	10.152	-14.680
274.125	337.470	8.673	10.741	14.169	13.572	10.195	10.292	12.361	-14.366
274.250	327.626	8.638	10.670	14.075	13.537	9.839	10.298	16.692	-14.086
274.375	318.545	8.592	10.586	14.230	13.634	9.536	11.062	17.094	-13.822
274.500	322.608	8.672	10.503	14.404	13.829	10.425	12.507	15.474	-13.647
274.625	332.362	8.897	10.471	14.156	14.060	11.238	12.879	12.889	-13.537
274.750	345.681	8.915	10.630	13.553	14.287	10.856	12.163	10.611	-13.438
274.875	341.062	9.003	11.060	13.491	13.798	10.452	11.445	12.333	-13.331
275.000	333.641	8.898	11.500	13.652	13.456	10.104	10.646	14.216	-13.284
275.125	327.295	8.784	12.053	13.918	13.794	9.772	11.892	16.715	-13.315
275.250	320.628	8.691	13.034	14.543	14.603	9.323	13.491	18.627	-13.493
275.375	314.404	8.543	13.786	15.820	15.359	10.560	14.896	15.883	-13.769
275.500	317.225	8.864	13.736	16.925	15.974	12.452	15.648	12.755	-13.923
275.625	323.453	8.736	13.682	16.738	16.533	14.245	14.924	5.990	-13.971
275.750	329.186	8.582	13.556	16.397	16.850	13.732	14.041	4.183	-14.004
275.875	334.762	8.425	13.430	16.056	16.111	13.098	13.185	8.153	-14.001
276.000	339.607	8.336	13.312	15.721	15.541	12.595	12.882	11.034	-13.997
276.125	343.914	8.320	13.228	15.385	14.962	12.330	12.633	11.689	-13.819
276.250	343.363	8.296	13.313	15.026	14.694	12.139	12.444	13.867	-13.714
276.375	337.793	8.226	13.488	14.650	14.580	12.024	13.007	17.187	-13.589
276.500	332.432	8.135	13.846	14.589	14.721	11.726	13.746	16.655	-13.374
276.625	326.888	7.927	14.259	14.864	15.346	12.322	14.431	15.225	-13.060
276.750	323.363	8.151	14.720	15.668	16.559	13.546	15.089	13.326	-12.774
276.875	326.275	8.121	15.502	17.326	17.638	14.558	15.593	14.487	-12.404
277.000	330.771	8.047	16.137	18.985	18.679	15.001	16.027	15.227	-12.000
277.125	334.299	8.153	17.010	20.643	19.750	15.034	17.577	15.836	-11.564
277.250	337.155	8.225	17.041	22.302	20.667	15.039	19.159	19.294	-10.852
277.375	338.601	8.116	16.820	23.960	21.689	16.239	20.335	21.170	-10.156
277.500	341.802	8.060	16.508	25.619	22.571	18.084	19.608	19.865	-9.330
277.625	345.704	7.998	16.137	27.251	23.637	18.502	17.932	20.712	-8.590
277.750	354.428	7.934	15.583	27.071	24.812	17.224	15.388	15.748	-7.852
277.875	367.422	7.925	14.925	26.091	25.823	15.537	12.453	7.698	-7.129
