#Depth	DEN	SP	R2M	R025	RA2	GR	RT	RI	RXO
334.500	2.262	-5.150	11.278	15.873	11.278	65.723	18.330	16.042	19.561
334.625	2.263	-5.313	11.941	16.011	11.941	63.672	18.418	16.029	20.051
334.750	2.267	-5.509	12.592	16.197	12.592	63.937	19.066	16.500	20.724
334.875	2.267	-5.687	13.313	16.509	13.313	65.294	20.313	17.511	21.048
335.000	2.259	-5.843	14.230	17.029	14.230	63.068	22.186	19.100	22.985
335.125	2.249	-6.064	15.546	17.844	15.546	58.995	24.654	21.308	25.614
335.250	2.246	-6.282	17.112	18.848	17.112	58.692	27.239	23.776	31.890
335.375	2.256	-6.458	18.769	19.897	18.769	61.294	29.393	26.051	38.174
335.500	2.278	-6.653	20.427	20.812	20.427	63.729	30.655	27.665	40.014
335.625	2.299	-6.828	22.027	21.392	22.027	63.677	30.774	28.252	37.561
335.750	2.304	-6.954	23.594	21.655	23.594	61.157	30.250	28.121	33.655
335.875	2.288	-7.066	25.142	21.681	25.142	57.750	29.480	27.589	32.025
336.000	2.261	-7.145	26.640	21.599	26.640	55.986	28.727	26.935	33.069
336.125	2.236	-7.184	27.816	21.515	27.816	56.006	28.086	26.330	35.597
336.250	2.220	-7.214	28.659	21.458	28.659	55.710	27.529	25.818	33.224
336.375	2.213	-7.217	29.332	21.407	29.332	54.773	27.087	25.435	29.946
336.500	2.215	-7.180	29.985	21.336	29.985	54.277	26.822	25.227	27.921
336.625	2.225	-7.170	30.683	21.224	30.683	56.072	26.809	25.258	28.629
336.750	2.236	-7.151	31.389	21.078	31.389	58.484	26.980	25.484	30.453
336.875	2.241	-7.100	32.126	20.923	32.126	57.898	27.247	25.846	31.900
337.000	2.236	-7.098	32.901	20.796	32.901	54.661	27.503	26.250	30.793
337.125	2.222	-7.084	33.914	20.739	33.914	53.248	27.661	26.589	31.577
337.250	2.210	-7.036	35.236	20.726	35.236	54.305	27.706	26.811	31.756
337.375	2.203	-7.011	36.767	20.685	36.767	55.859	27.612	26.879	32.091
337.500	2.204	-6.998	38.335	20.527	38.335	58.386	27.319	26.744	32.267
337.625	2.207	-6.927	39.761	20.155	39.761	61.296	26.673	26.272	33.408
337.750	2.212	-6.860	40.938	19.610	40.938	61.919	25.672	25.448	32.170
337.875	2.221	-6.833	41.781	18.967	41.781	60.712	24.409	24.330	28.337
338.000	2.236	-6.770	42.252	18.317	42.252	59.040	23.093	23.098	25.212
338.125	2.254	-6.696	42.318	17.758	42.318	57.301	21.995	22.006	25.232
338.250	2.265	-6.650	42.097	17.312	42.097	56.541	21.225	21.187	23.949
338.375	2.265	-6.581	41.700	16.963	41.700	57.552	20.793	20.682	22.114
338.500	2.253	-6.511	41.263	16.673	41.263	58.612	20.618	20.441	22.479
338.625	2.236	-6.474	40.681	16.392	40.681	58.885	20.548	20.338	24.346
338.750	2.224	-6.428	40.030	16.092	40.030	60.610	20.401	20.181	24.548
338.875	2.224	-6.386	39.472	15.776	39.472	63.826	20.088	19.867	22.429
339.000	2.244	-6.357	38.978	15.474	38.978	66.456	19.595	19.380	22.130
339.125	2.279	-6.321	38.444	15.268	38.444	65.909	19.049	18.839	22.138
339.250	2.312	-6.300	37.877	15.213	37.877	62.128	18.705	18.483	22.297
339.375	2.332	-6.308	37.411	15.337	37.411	56.034	18.781	18.501	22.668
339.500	2.336	-6.281	37.178	15.608	37.178	52.832	19.456	19.033	24.481
339.625	2.321	-6.255	37.502	15.954	37.502	58.022	21.038	20.343	29.636
339.750	2.291	-6.259	38.296	16.263	38.296	64.831	23.392	22.399	36.278
339.875	2.257	-6.221	39.562	16.448	39.562	67.095	26.037	24.901	34.729
340.000	2.231	-6.163	41.871	16.401	41.871	65.599	27.917	26.934	25.531
340.125	2.244	-6.135	45.706	15.922	45.706	64.507	27.273	26.726	23.694
